timestamp,open,high,low,close,volume
2021-06-26 00:13:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:14:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:15:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:16:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:17:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:18:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:19:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:20:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:21:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:22:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:23:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,9.8889e-07
2021-06-26 00:24:00+00:00,5.91e-06,5.91e-06,5.91e-06,5.91e-06,0.000266175171
2021-06-26 00:25:00+00:00,5.91e-06,5.91e-06,5.91e-06,5.91e-06,0.0
2021-06-26 00:26:00+00:00,5.91e-06,5.91e-06,5.91e-06,5.91e-06,0.0
2021-06-26 00:27:00+00:00,5.91e-06,5.91e-06,5.91e-06,5.91e-06,0.0
2021-06-26 00:28:00+00:00,5.91e-06,5.91e-06,5.91e-06,5.91e-06,0.0
2021-06-26 00:29:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,1.4744695e-05
2021-06-26 00:30:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,0.0
2021-06-26 00:31:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,3.636045e-06
2021-06-26 00:32:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,0.0
2021-06-26 00:33:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,0.0
2021-06-26 00:34:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,0.0
2021-06-26 00:35:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,0.0
2021-06-26 00:36:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,0.0
2021-06-26 00:37:00+00:00,5.96e-06,5.97e-06,5.95e-06,5.95e-06,0.0004483649299686
2021-06-26 00:38:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,0.0
2021-06-26 00:39:00+00:00,5.98e-06,5.98e-06,5.98e-06,5.98e-06,0.0003827299999952
2021-06-26 00:40:00+00:00,5.95e-06,5.95e-06,5.95e-06,5.95e-06,4.645522e-05
2021-06-26 00:41:00+00:00,5.95e-06,6e-06,5.95e-06,6e-06,1.18141700048e-05
2021-06-26 00:42:00+00:00,6e-06,6e-06,6e-06,6e-06,0.0
2021-06-26 00:43:00+00:00,6e-06,6e-06,6e-06,6e-06,0.0
2021-06-26 00:44:00+00:00,6e-06,6e-06,6e-06,6e-06,0.00125943
2021-06-26 00:45:00+00:00,6e-06,6e-06,6e-06,6e-06,0.0
2021-06-26 00:46:00+00:00,6e-06,6e-06,6e-06,6e-06,0.0
2021-06-26 00:47:00+00:00,6e-06,6e-06,6e-06,6e-06,0.0
2021-06-26 00:48:00+00:00,6e-06,6e-06,6e-06,6e-06,0.0
2021-06-26 00:49:00+00:00,6e-06,6e-06,6e-06,6e-06,0.00051084999996
2021-06-26 00:50:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,6.6156e-07
2021-06-26 00:51:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:52:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:53:00+00:00,5.96e-06,5.96e-06,5.96e-06,5.96e-06,0.0
2021-06-26 00:54:00+00:00,6.01e-06,6.03e-06,6.01e-06,6.03e-06,0.0003846499999476
2021-06-26 00:55:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 00:56:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 00:57:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 00:58:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 00:59:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 01:00:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 01:01:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 01:02:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 01:03:00+00:00,6.02e-06,6.02e-06,5.99e-06,5.99e-06,8.867612e-06
2021-06-26 01:04:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,7.48926e-07
2021-06-26 01:05:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 01:06:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 01:07:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 01:08:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 01:09:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 01:10:00+00:00,6.03e-06,6.03e-06,6.03e-06,6.03e-06,0.0
2021-06-26 01:11:00+00:00,5.99e-06,6e-06,5.99e-06,6e-06,0.002724777736
2021-06-26 01:12:00+00:00,5.97e-06,5.97e-06,5.97e-06,5.97e-06,0.000380320641
